4575035500|전라북도|임실군|오수면|457503266092|춘향로|0|1904|33|55950|4575035528110440000000002||농축수산시설|||1|0|0|0||||0|983093.081861|1729629.825571|983116.35487|1729587.937933|Jeollabuk-do|Imsil-gun|Osu-myeon|Chunhyang-ro|0|31
4575036000|전라북도|임실군|신덕면|457503277019|수월로|0|413|15|55900|4575036025101000000000001||주택|||1|0|0|0||||0|970796.923266|1746440.32352|970810.295015|1746449.064449|Jeollabuk-do|Imsil-gun|Sindeok-myeon|Suwol-ro|0|31
4575038000|전라북도|임실군|관촌면|457504631069|도봉2길|0|71|7|55914|4575038023101990001000001||공장/창고시설|||1|0|0|0||||0|982030.666366|1740306.365287|982026.522737|1740297.834467|Jeollabuk-do|Imsil-gun|Gwanchon-myeon|Dobong 2-gil|0|31
4575040000|전라북도|임실군|덕치면|457504631295|장암1길|0|17|2|55943|4575040025104290000102729||주택|||1|0|0|0||||0|968459.145185|1721351.815947|968458.21004|1721354.681458|Jeollabuk-do|Imsil-gun|Deokchi-myeon|Jangam 1-gil|0|31
4575040000|전라북도|임실군|덕치면|457504631295|장암1길|0|17|3|55943|4575040025104290000102730||주택|||1|0|0|0||||0|968449.874649|1721365.123964|968447.535511|1721366.848343|Jeollabuk-do|Imsil-gun|Deokchi-myeon|Jangam 1-gil|0|31
4577031000|전라북도|순창군|인계면|457703016059|인덕로|0|176|0|56017|4577031022109760005000001||문화/관광/레저시설|||1|0|0|0||||0|967348.440126|1712480.910345|967338.666684|1712492.411636|Jeollabuk-do|Sunchang-gun|Ingye-myeon|Indeok-ro|0|31
4577031000|전라북도|순창군|인계면|457703016059|인덕로|0|176|0|56017|4577031022109760005000002||문화/관광/레저시설|||1|0|0|0||||0|967360.285255|1712475.283137|967338.666684|1712492.411636|Jeollabuk-do|Sunchang-gun|Ingye-myeon|Indeok-ro|0|31
4577034000|전라북도|순창군|금과면|457703278056|금풍로|0|210|0|56053|4577034035104840008000001||근린생활시설|||1|0|0|0||||0|962541.460064|1704747.340854|962545.475915|1704759.483801|Jeollabuk-do|Sunchang-gun|Geumgwa-myeon|Geumpung-ro|0|31
4577034000|전라북도|순창군|금과면|457703278056|금풍로|0|206|0|56053|4577034035104840009000001||근린생활시설|||1|0|0|0||||0|962503.876846|1704778.075543|962507.878752|1704780.421129|Jeollabuk-do|Sunchang-gun|Geumgwa-myeon|Geumpung-ro|0|31
4577035000|전라북도|순창군|팔덕면|457704634227|용산길|0|10|0|56020|4577035022103530011000001||문화/관광/레저시설|||1|0|0|0||||0|963342.264029|1710875.598255|963322.311982|1710869.81788|Jeollabuk-do|Sunchang-gun|Paldeok-myeon|Yongsan-gil|0|31
